Point_Encoder;x_Encoder;y_Encoder;z_Encoder;x_TS;y_TS;z_TS;delta_x;delta_y;delta_z;Norm;encoder_0;encoder_1;encoder_2;encoder_3;encoder_4;encoder_5;encoder_6;encoder_7
01_02_P1;-2533.876839;4364.881654;5533.285185;-2454.2908327762348;4367.618332650503;5565.555381589288;79.58600622376525;2.7366786505035634;32.27019658928839;85.9231481301555;0.8538459337724188;0.8773411368713439;1.7299;0.9269078910798987;0.9182552806982313;0.0014079308017664893;-0.22933012778890335;0.7900001057611052
01_02_P2;-2508.685765;4979.959555;5504.181171;-2439.0016295374335;4988.625562762565;5530.881779073645;69.6841354625667;8.666007762564732;26.700608073644617;75.12590030880531;0.8538459337724188;0.8773651053211546;1.7299;0.927219480927438;0.9181354384491777;0.6201763482903121;-0.22933012778890335;0.7999709808823618
01_02_P3;-2483.562024;5619.9911;5473.848885;-2426.525988946018;5635.413392708586;5487.755689671463;57.03603505398178;15.422292708585701;13.90680467146285;60.69889309730907;0.8538459337724188;0.8773171684215332;1.7299;0.9276029761244093;0.9178957539510705;1.2605444846644949;-0.22856313739496054;0.7976700097005334
01_02_P4;-2463.49443;6125.287615;5449.408114;-2418.7162539808346;6146.074957689671;5447.434814823725;44.778176019165585;20.787342689670368;-1.9732991762748497;49.4074141535484;0.8538459337724188;0.8772692315219117;1.7299;0.92796250287157;0.917775911702017;1.76654107890911;-0.22856313739496054;0.7976700097005334
01_02_P5;-2423.246724;7180.603278;5394.918563;-2404.4078185875846;7206.061775155146;5350.047903148151;18.838905412415443;25.458497155146688;-44.87065985184927;54.921904100976924;0.8538459337724188;0.8768377994253189;1.7299;0.9289452093138093;0.9174643218544777;2.8230386166444226;-0.22933012778890335;0.8007379712763046
01_02_P6;-2929.684965;6937.959353;4968.897663;-2949.6896645335114;6941.659120005955;4939.248750889594;-20.004699533511484;3.699767005954527;-29.648912110405945;35.957395187290764;0.8538459337724188;0.8768857363249404;1.189;0.9296163259085093;0.7539036203461712;2.8230386166444226;-0.230864108576789;0.8007379712763046
01_02_P7;-2859.542441;6374.494196;4998.028101;-2865.10245839453;6383.408103358227;4988.460595557067;-5.56001739452995;8.913907358227334;-9.567505442932998;14.20945805508034;0.8538459337724188;0.876909704774751;1.189;0.9295204521092664;0.753999494145414;2.2566383570264597;-0.230864108576789;0.8084078752157329
01_02_P8;-2795.275796;5852.043841;5025.848375;-2785.4300948967193;5856.926356013441;5031.148802770132;9.84570110328059;4.882515013441662;5.300427770132046;12.201283441425776;0.8538459337724188;0.8769336732245617;1.1891;0.9293526729605914;0.7540713994948463;1.7247495719396022;-0.23009711818284617;0.7900001057611052
01_02_P9;-2717.826773;5219.89846;5059.276075;-2690.0293981829236;5221.869631541551;5078.642613508556;27.79737481707616;1.971171541550575;19.366538508556005;33.93585681503595;0.8538459337724188;0.8770774839234261;1.1892;0.9291129884624842;0.7540953679446569;1.0855489879376161;-0.22779614700101772;0.782330201821677
01_02_P10;-2597.919433;4249.772872;5111.856508;-2543.152094248811;4249.189977655362;5140.693757491774;54.76733875118907;-0.5828943446376798;28.837249491773946;61.89820771197922;0.8538459337724188;0.8776527267188832;1.1892;0.9286575879160808;0.7534721882495784;0.10724311936382308;-0.2270291566070749;0.7761942786701345
01_02_P11;-2308.064758;4012.149547;4685.690709;-2257.040935220648;4012.8267873013374;4712.822463772056;51.02382277935203;0.677240301337406;27.1317547720555;57.792917061309815;0.8538459337724188;0.8782998748637724;0.6214000000000001;0.9286815563658914;0.7534002829001463;0.10738047846643443;-0.2270291566070749;0.7761942786701345
01_02_P12;-2375.470997;4556.66972;4657.930775;-2330.8033129474666;4558.780759309562;4686.623784476723;44.66768405253333;2.1110393095623294;28.69300947672309;53.131415174214766;0.8538459337724188;0.8783957486630153;0.6214000000000001;0.9290410831130521;0.7533283775507141;0.6601821869258722;-0.2270291566070749;0.7884661249732196
