x;y;z;qx;qy;qz;qw
-6.566000000000000227e+02;-1.573000000000000114e+02;1.173660000000000036e+04;3.958582300267120269e-02;7.156167900482890420e-02;-1.964027880132530324e-01;9.771068690659340250e-01
-6.657000000000000455e+02;-1.679000000000000057e+02;1.174489999999999964e+04;3.799230500189956783e-02;6.282548800314119442e-02;-2.060787220103036665e-01;9.757771790487876906e-01
-6.698999999999999773e+02;-1.730000000000000000e+02;1.175400000000000000e+04;3.260967100953780784e-02;4.855690001420211177e-02;-2.103687480615294703e-01;9.758708042854266074e-01
-6.695000000000000000e+02;-1.728000000000000114e+02;1.176870000000000073e+04;3.078008401159854773e-02;3.967752801495127990e-02;-2.105428260793367201e-01;9.762940123678870430e-01
-6.655000000000000000e+02;-1.693000000000000114e+02;1.177839999999999964e+04;2.684776200853907988e-02;2.634484400837911952e-02;-2.081121500661912149e-01;9.773814403108614934e-01
-6.588999999999999773e+02;-1.630999999999999943e+02;1.179270000000000073e+04;2.416964500457326540e-02;1.936851300366481884e-02;-2.032753510384627815e-01;9.786316061851719761e-01
-6.495000000000000000e+02;-1.531999999999999886e+02;1.179360000000000036e+04;2.224993999760296881e-02;1.292464299860759946e-02;-1.953020499789597242e-01;9.804055298943787911e-01
-6.387000000000000455e+02;-1.420000000000000000e+02;1.179460000000000036e+04;2.224360699269590722e-02;9.595141996849260863e-03;-1.860433119389093004e-01;9.822428626774626359e-01
-6.272000000000000455e+02;-1.305999999999999943e+02;1.179229999999999927e+04;2.196747799614151564e-02;8.069377998582653172e-03;-1.764915739690001151e-01;9.840239018271609295e-01
-6.156000000000000227e+02;-1.197999999999999972e+02;1.178500000000000000e+04;2.222921000963403587e-02;8.382517003632943692e-03;-1.664444770721362488e-01;9.857645924272256943e-01
-6.046000000000000227e+02;-1.099000000000000057e+02;1.177860000000000036e+04;2.337175599691100614e-02;1.183616199843564101e-02;-1.573528319792030228e-01;9.871948908695244995e-01
-5.947000000000000455e+02;-1.024000000000000057e+02;1.176800000000000000e+04;2.564743500550913796e-02;1.873393000402409983e-02;-1.494136460320944770e-01;9.882645452122819085e-01
-5.858999999999999773e+02;-9.720000000000000284e+01;1.174989999999999964e+04;2.768764699402184726e-02;2.444110499472282316e-02;-1.432906549690615150e-01;9.889913117864629344e-01
-5.782999999999999545e+02;-9.529999999999999716e+01;1.173300000000000000e+04;3.044284200771940618e-02;3.405196700863458159e-02;-1.397118350354268346e-01;9.891381602508162452e-01
-5.720000000000000000e+02;-9.629999999999999716e+01;1.171429999999999927e+04;3.331540500187971099e-02;4.509623900254441237e-02;-1.386179000078210655e-01;9.887575490557874991e-01
-5.672999999999999545e+02;-9.990000000000000568e+01;1.169450000000000000e+04;3.486377901111392674e-02;5.590296701782083294e-02;-1.399049710445990913e-01;9.879706343149468051e-01
-5.648999999999999773e+02;-1.067000000000000028e+02;1.167710000000000036e+04;3.656395298333758176e-02;6.638850096974635573e-02;-1.439837419343857339e-01;9.866733635503668332e-01
-5.657000000000000455e+02;-1.165999999999999943e+02;1.166150000000000000e+04;3.833710698990182297e-02;7.480868098029501423e-02;-1.513383109601367515e-01;9.849013367405722308e-01
-5.691000000000000227e+02;-1.290000000000000000e+02;1.164900000000000000e+04;3.918760201680985406e-02;8.097564903473518372e-02;-1.614455540692534274e-01;9.827729184215686642e-01
-5.742999999999999545e+02;-1.430000000000000000e+02;1.164129999999999927e+04;3.924016499271152508e-02;8.360813698447061570e-02;-1.735167449677709472e-01;9.804906058178834982e-01
-5.805000000000000000e+02;-1.574000000000000057e+02;1.163929999999999927e+04;3.923496400342151025e-02;8.246185800719113557e-02;-1.866379130162758859e-01;9.781753160853023932e-01
-5.858999999999999773e+02;-1.701999999999999886e+02;1.164170000000000073e+04;3.742653900355547014e-02;7.705238900731986584e-02;-1.993592670189388572e-01;9.761752230927353002e-01
-5.885000000000000000e+02;-1.784000000000000057e+02;1.165079999999999927e+04;3.481493199959596885e-02;6.721187099922000530e-02;-2.076290689975904269e-01;9.752746559886817934e-01
-5.876000000000000227e+02;-1.810999999999999943e+02;1.166229999999999927e+04;3.084673098996357915e-02;5.419184698236791803e-02;-2.101113029316372949e-01;9.756869186825465334e-01
-5.843999999999999773e+02;-1.794000000000000057e+02;1.167710000000000036e+04;2.657152300220102722e-02;4.109392200340397650e-02;-2.091779370173270647e-01;9.766523610809000333e-01
-5.797000000000000455e+02;-1.748000000000000114e+02;1.168900000000000000e+04;2.254667699807747991e-02;2.934590699749771783e-02;-2.065340759823891259e-01;9.777393009166295279e-01
-5.738999999999999773e+02;-1.671999999999999886e+02;1.169829999999999927e+04;2.023224300491596392e-02;2.060874700500744602e-02;-2.014011770489357867e-01;9.790829902378943572e-01
-5.675000000000000000e+02;-1.570000000000000000e+02;1.170279999999999927e+04;1.899906400532810902e-02;1.539236500431664413e-02;-1.930540690541401871e-01;9.808833962750795887e-01
-5.607000000000000455e+02;-1.460000000000000000e+02;1.170329999999999927e+04;1.893094500911383579e-02;1.219618300587154910e-02;-1.842213140886887757e-01;9.826267754730613202e-01
-5.547000000000000455e+02;-1.355999999999999943e+02;1.170370000000000073e+04;1.799513499829373878e-02;9.802245999070572161e-03;-1.751437629833932363e-01;9.843295959066677980e-01
-5.495000000000000000e+02;-1.252999999999999972e+02;1.169860000000000036e+04;1.818327199223296678e-02;1.006009199570280337e-02;-1.649789979295287479e-01;9.860781375787940339e-01
-5.451000000000000227e+02;-1.155999999999999943e+02;1.169120000000000073e+04;2.036148900151944080e-02;1.378172200102843574e-02;-1.555392210116068596e-01;9.875236830736922045e-01
-5.422000000000000455e+02;-1.089000000000000057e+02;1.168020000000000073e+04;2.216892399652431109e-02;1.960034999692701618e-02;-1.480131059767942070e-01;9.885426068450142711e-01
-5.407000000000000455e+02;-1.052999999999999972e+02;1.166660000000000036e+04;2.510343298966929981e-02;2.683904598895504867e-02;-1.427152629412690443e-01;9.890813095929678056e-01
-5.411000000000000227e+02;-1.070999999999999943e+02;1.165320000000000073e+04;-6.412248002491117288e-03;4.129071001604119051e-02;-1.378724710535625952e-01;9.895681593844409818e-01
-5.413999999999999773e+02;-1.055999999999999943e+02;1.163350000000000000e+04;2.848192100076935018e-02;4.609856800124520482e-02;-1.381108560037306310e-01;9.889333110267128912e-01
-5.447000000000000455e+02;-1.099000000000000057e+02;1.161670000000000073e+04;3.212712998963825062e-02;5.610694298190420370e-02;-1.402143039547776304e-01;9.880079996813444509e-01
-5.502000000000000455e+02;-1.180999999999999943e+02;1.160079999999999927e+04;3.382434301384133757e-02;6.558694802683899538e-02;-1.457449270596405944e-01;9.865661064037151151e-01
-5.581000000000000227e+02;-1.288000000000000114e+02;1.158720000000000073e+04;3.587474599288793115e-02;7.299917398552811798e-02;-1.542138259694275371e-01;9.846838168047891138e-01
-5.668999999999999773e+02;-1.409000000000000057e+02;1.157629999999999927e+04;3.662065198126210341e-02;7.781592196018349838e-02;-1.646717549157414862e-01;9.825918904972317236e-01
-5.763999999999999773e+02;-1.539000000000000057e+02;1.156979999999999927e+04;3.670302298498747534e-02;7.892087896771922406e-02;-1.767982629276847462e-01;9.803911245989935797e-01
-5.857999999999999545e+02;-1.670999999999999943e+02;1.157079999999999927e+04;3.620044400601600543e-02;7.619268101266214732e-02;-1.904379870316481316e-01;9.780682881625413216e-01
-5.927000000000000455e+02;-1.776999999999999886e+02;1.157550000000000000e+04;3.411230799236353306e-02;6.924497098449865218e-02;-2.017018549548465489e-01;9.764004537814205964e-01
-5.962999999999999545e+02;-1.835999999999999943e+02;1.158479999999999927e+04;3.142624001121899213e-02;5.938895602120150552e-02;-2.082695320743510603e-01;9.757608033483410326e-01
-5.962000000000000455e+02;-1.850999999999999943e+02;1.159639999999999964e+04;2.778730301584661500e-02;4.688523802673783686e-02;-2.101712411198570218e-01;9.761442975566781977e-01
-5.942999999999999545e+02;-1.825000000000000000e+02;1.160910000000000036e+04;2.325314200734365788e-02;3.558768201123907460e-02;-2.095123450661668385e-01;9.768814593085123343e-01
-5.902999999999999545e+02;-1.768000000000000114e+02;1.162000000000000000e+04;2.015948100993252348e-02;2.443839501204073464e-02;-2.063313561016589248e-01;9.779691874818429165e-01
-5.851000000000000227e+02;-1.680000000000000000e+02;1.162820000000000073e+04;1.730730299768018510e-02;1.590408999786827038e-02;-1.991623339733049336e-01;9.796845828686863156e-01
-5.792000000000000455e+02;-1.571999999999999886e+02;1.163200000000000000e+04;1.639472099187633605e-02;1.047489799480963608e-02;-1.899525069058775884e-01;9.816004965136118088e-01
-5.728999999999999773e+02;-1.470999999999999943e+02;1.163489999999999964e+04;1.633547699337090445e-02;6.763611997255259377e-03;-1.809554539265664785e-01;9.833323596009539980e-01
-5.667000000000000455e+02;-1.370999999999999943e+02;1.163279999999999927e+04;1.609995900659834736e-02;6.013676002464622174e-03;-1.720250510705021163e-01;9.849426424036652472e-01
-5.605000000000000000e+02;-1.272000000000000028e+02;1.162550000000000000e+04;1.696313899735725841e-02;7.461877998837489721e-03;-1.626369049746622941e-01;9.865119408463079997e-01
-5.546000000000000227e+02;-1.180999999999999943e+02;1.161570000000000073e+04;1.864514200132202232e-02;1.164252500082550712e-02;-1.531130400108564327e-01;9.879641730700510216e-01
-5.503999999999999773e+02;-1.114000000000000057e+02;1.160310000000000036e+04;2.126285299806963611e-02;1.823572199834445906e-02;-1.455468779867863938e-01;9.889547289102170735e-01
-5.482000000000000455e+02;-1.075999999999999943e+02;1.158839999999999964e+04;2.357163300720305221e-02;2.640283200806821384e-02;-1.403827790428983646e-01;9.894644733023618688e-01
-5.491000000000000227e+02;-1.062000000000000028e+02;1.157120000000000073e+04;2.685105998755987072e-02;3.583156098339919382e-02;-1.374541509363173264e-01;9.894955665415654522e-01
-5.527000000000000455e+02;-1.080000000000000000e+02;1.155289999999999964e+04;2.885531398587730736e-02;4.516674297789399078e-02;-1.369773939329589629e-01;9.891231115158921616e-01
-5.588999999999999773e+02;-1.129000000000000057e+02;1.153779999999999927e+04;3.108608600444711517e-02;5.506452600787743040e-02;-1.398321620200041471e-01;9.881540971413634855e-01
-5.677999999999999545e+02;-1.210000000000000000e+02;1.152260000000000036e+04;3.215132898166549180e-02;6.360857996372679124e-02;-1.456577349169377311e-01;9.867644424372911116e-01
-5.903999999999999773e+02;-1.433000000000000114e+02;1.150139999999999964e+04;3.524009898554817527e-02;7.348269196986505214e-02;-1.654192649321622466e-01;9.828503935969369332e-01
-6.037999999999999545e+02;-1.569000000000000057e+02;1.149650000000000000e+04;3.531235398959285676e-02;7.366756497828894079e-02;-1.780601389475227059e-01;9.806226157109941832e-01
-6.171000000000000227e+02;-1.696999999999999886e+02;1.149760000000000036e+04;3.429991298415435708e-02;7.050708696742760684e-02;-1.911329249117016960e-01;9.784275505479926860e-01
-6.293999999999999773e+02;-1.795999999999999943e+02;1.150400000000000000e+04;3.267845101302641747e-02;6.261085402495819574e-02;-2.014268390802936015e-01;9.769540563894374419e-01
-6.397000000000000455e+02;-1.849000000000000057e+02;1.151560000000000036e+04;3.018878299111818833e-02;5.198130198470662933e-02;-2.068793809391342164e-01;9.765180507126994813e-01
-6.482000000000000455e+02;-1.860999999999999943e+02;1.152979999999999927e+04;2.620841298875768027e-02;3.886613098332804273e-02;-2.082516789106686750e-01;9.769512685809284003e-01
-6.547999999999999545e+02;-1.843000000000000114e+02;1.154389999999999964e+04;2.267114300885566744e-02;2.608487201018911544e-02;-2.071164190809025585e-01;9.777056753819054480e-01
-6.588999999999999773e+02;-1.793000000000000114e+02;1.155629999999999927e+04;1.991839000509123755e-02;1.579058200403614734e-02;-2.034285730519973245e-01;9.787597922501757308e-01
-6.613999999999999773e+02;-1.716999999999999886e+02;1.156479999999999927e+04;1.821438000360446618e-02;7.738901001531461009e-03;-1.954414500386761344e-01;9.805156731940354309e-01
-6.625000000000000000e+02;-1.635000000000000000e+02;1.157289999999999964e+04;-1.660137000081444731e-03;8.105053000397627327e-03;-1.858539570091178039e-01;9.825425480482026241e-01
-6.607999999999999545e+02;-1.518000000000000114e+02;1.157320000000000073e+04;1.937220998981672299e-02;2.802101998527035780e-03;-1.764634739072394876e-01;9.841125484826872549e-01
-6.587000000000000455e+02;-1.425999999999999943e+02;1.156979999999999927e+04;1.737821000425267964e-02;-6.996730001712192070e-04;-1.662282910406782666e-01;9.859339042412713638e-01
-6.572000000000000455e+02;-1.336999999999999886e+02;1.156389999999999964e+04;1.949946700095268534e-02;9.003710000439895137e-04;-1.565954750076508084e-01;9.874699070482448882e-01
-6.558999999999999773e+02;-1.269000000000000057e+02;1.155270000000000073e+04;2.093738200319660014e-02;7.378151001126455159e-03;-1.485153310226744738e-01;9.886609051509431811e-01
-6.547000000000000455e+02;-1.224000000000000057e+02;1.153829999999999927e+04;2.420837000797649435e-02;1.567143100516363297e-02;-1.421160300468262971e-01;9.894298333260104217e-01
-6.540000000000000000e+02;-1.202000000000000028e+02;1.152050000000000000e+04;2.729782599499120180e-02;2.548086199532459059e-02;-1.375896779747540488e-01;9.897851458183870577e-01
-6.537999999999999545e+02;-1.200999999999999943e+02;1.150250000000000000e+04;3.083230001053251929e-02;3.363728201149071562e-02;-1.350348400461287846e-01;9.897896213381186525e-01
-6.528999999999999773e+02;-1.234000000000000057e+02;1.148560000000000036e+04;3.205668000313297711e-02;4.497690700439570949e-02;-1.356138840132538603e-01;9.892210680966789793e-01
-6.505000000000000000e+02;-1.295999999999999943e+02;1.146660000000000036e+04;3.407721799382033151e-02;5.414232299018165856e-02;-1.395798719746881300e-01;9.881421008208071122e-01
-6.476000000000000227e+02;-1.380999999999999943e+02;1.144810000000000036e+04;3.599315100493639952e-02;6.549020900898186448e-02;-1.459136030200118006e-01;9.864708541352927851e-01
-6.455000000000000000e+02;-1.493000000000000114e+02;1.143039999999999964e+04;3.734022398637286411e-02;7.439749497284899038e-02;-1.557248669431689492e-01;9.842867906407891665e-01
-6.440000000000000000e+02;-1.625999999999999943e+02;1.142329999999999927e+04;3.845806499050797439e-02;8.005730798024064676e-02;-1.685767789583927367e-01;9.816790077577068896e-01
-6.442999999999999545e+02;-1.770999999999999943e+02;1.141339999999999964e+04;3.806278399872143475e-02;8.131395899726859278e-02;-1.820564919938845172e-01;9.791806259671083090e-01
-6.437000000000000455e+02;-1.909000000000000057e+02;1.141310000000000036e+04;3.626453001092286993e-02;7.720164002325310970e-02;-1.960737430590573649e-01;9.768724982942337265e-01
-6.425000000000000000e+02;-2.019000000000000057e+02;1.141870000000000073e+04;3.346763598916280974e-02;6.873861497774166884e-02;-2.076212119327699446e-01;9.752170796842138945e-01
-6.383999999999999773e+02;-2.074000000000000057e+02;1.143050000000000000e+04;2.995688201113361204e-02;5.845764302172602733e-02;-2.136646320794093612e-01;9.746962163622500119e-01
-6.311000000000000227e+02;-2.073000000000000114e+02;1.143789999999999964e+04;2.618713000252245390e-02;4.758831200458391031e-02;-2.130656450205233865e-01;9.755268410939668122e-01
-6.217999999999999545e+02;-2.035000000000000000e+02;1.144860000000000036e+04;2.293667100696989911e-02;3.714661301128795862e-02;-2.099734060638058508e-01;9.767319012968050940e-01
-6.118999999999999773e+02;-1.981999999999999886e+02;1.145689999999999964e+04;1.974483400177744902e-02;2.805669400252569848e-02;-2.059672690185413990e-01;9.779572830880368661e-01
-6.013999999999999773e+02;-1.905000000000000000e+02;1.146329999999999927e+04;1.770502500445433197e-02;2.162049700543941522e-02;-1.996878100502386677e-01;9.794610072464188244e-01
-5.912999999999999545e+02;-1.811999999999999886e+02;1.146279999999999927e+04;1.654706499242425757e-02;1.784051299183208109e-02;-1.909990069125549472e-01;9.812885865507366967e-01
-5.811000000000000227e+02;-1.694000000000000057e+02;1.145970000000000073e+04;2.983858501408376968e-02;1.519523000717212628e-02;-1.808976760853834298e-01;9.829317344639423304e-01
-5.725000000000000000e+02;-1.575000000000000000e+02;1.145739999999999964e+04;4.636701800433807447e-02;1.237986800115825452e-02;-1.702470930159281914e-01;9.842320690920841608e-01
-5.678999999999999773e+02;-1.495000000000000000e+02;1.145060000000000036e+04;1.966882099538636020e-02;1.959560699540353543e-02;-1.589792819627088294e-01;9.868914517685086762e-01
-5.656000000000000227e+02;-1.421999999999999886e+02;1.144170000000000073e+04;2.085193399922768281e-02;2.449961099909258103e-02;-1.504815629944264432e-01;9.880891989634030814e-01
-5.653999999999999773e+02;-1.381999999999999886e+02;1.142750000000000000e+04;2.412852999877607499e-02;3.117288799841874680e-02;-1.452299419926331714e-01;9.886123249498525167e-01
-5.652999999999999545e+02;-1.361999999999999886e+02;1.141300000000000000e+04;2.640247600697095617e-02;3.967248501047459380e-02;-1.418672630374567256e-01;9.887379242610532248e-01
-5.653999999999999773e+02;-1.353000000000000114e+02;1.139729999999999927e+04;2.849063900226793747e-02;4.988215100397076079e-02;-1.389461550110605015e-01;9.886323990786979321e-01
-5.673999999999999773e+02;-1.371999999999999886e+02;1.137800000000000000e+04;3.094601199321298304e-02;6.017409698680274699e-02;-1.387897149695609400e-01;9.880075087833122272e-01
-5.722999999999999545e+02;-1.434000000000000057e+02;1.136060000000000036e+04;3.344908701439469612e-02;7.029158903024972094e-02;-1.428440420614724149e-01;9.866791934246137430e-01
-5.801000000000000227e+02;-1.533000000000000114e+02;1.134579999999999927e+04;3.521915599106862499e-02;7.876202898002639119e-02;-1.511410259616714769e-01;9.847398357502754607e-01
-5.898999999999999773e+02;-1.650000000000000000e+02;1.133489999999999964e+04;3.576690300188219845e-02;8.445114300444415967e-02;-1.613783930084923823e-01;9.826218740517094208e-01
-6.003999999999999773e+02;-1.774000000000000057e+02;1.132720000000000073e+04;3.617576699816650587e-02;8.684740499559832905e-02;-1.728478109912395810e-01;9.804450399503082947e-01
-6.105000000000000000e+02;-1.910999999999999943e+02;1.132589999999999964e+04;3.578687899274510947e-02;8.494438398277964763e-02;-1.859410279623051332e-01;9.782278288016887924e-01
-6.190000000000000000e+02;-2.033000000000000114e+02;1.132970000000000073e+04;3.434375100946599618e-02;7.820031902155397119e-02;-1.981625910546185587e-01;9.764408862691315028e-01
-6.246000000000000227e+02;-2.110999999999999943e+02;1.133920000000000073e+04;3.173944400853546260e-02;7.027917901889967067e-02;-2.061416960554362243e-01;9.754788802623286514e-01
-6.275000000000000000e+02;-2.140999999999999943e+02;1.135060000000000036e+04;2.762336899027693221e-02;5.875150097932023419e-02;-2.094120409262896776e-01;9.756699276565767853e-01
-6.282000000000000455e+02;-2.134000000000000057e+02;1.136400000000000000e+04;2.346238600427646981e-02;4.570269200833020073e-02;-2.096348680382099927e-01;9.764292101779731281e-01
-6.272999999999999545e+02;-2.099000000000000057e+02;1.137579999999999927e+04;2.001734099350339219e-02;3.131243398983758058e-02;-2.077195519325848172e-01;9.774821866827589911e-01
-6.247999999999999545e+02;-2.033000000000000114e+02;1.138750000000000000e+04;1.714880500623458190e-02;2.358098900857305211e-02;-2.023732640735743660e-01;9.788743113558773246e-01
-6.212000000000000455e+02;-1.945000000000000000e+02;1.139410000000000036e+04;1.568606699404555965e-02;1.684083599360720537e-02;-1.945516359261480199e-01;9.806222486277548223e-01
-6.170000000000000000e+02;-1.845000000000000000e+02;1.139539999999999964e+04;1.540593100652652356e-02;1.256193900532170254e-02;-1.854084220785458814e-01;9.824604684162067114e-01
-6.117999999999999545e+02;-1.736999999999999886e+02;1.139650000000000000e+04;1.542067099478206145e-02;1.066406099639156946e-02;-1.757749869405224874e-01;9.842518146669556600e-01
-6.067000000000000455e+02;-1.630999999999999943e+02;1.139250000000000000e+04;1.613157999974988016e-02;1.051714099983693321e-02;-1.652661659974375419e-01;9.860609799847110946e-01
-6.020000000000000000e+02;-1.535999999999999943e+02;1.138529999999999927e+04;1.749757300067030993e-02;1.303322700049928604e-02;-1.556939520059644477e-01;9.875643590378321290e-01
-5.981000000000000227e+02;-1.461999999999999886e+02;1.137410000000000036e+04;2.057044500773698437e-02;1.749283200657942780e-02;-1.479495850556469816e-01;9.886262073718433685e-01
-5.950000000000000000e+02;-1.410999999999999943e+02;1.135950000000000000e+04;2.225841800006575152e-02;2.586510300007640803e-02;-1.420235960004195275e-01;9.892749150029223060e-01
-5.925000000000000000e+02;-1.380000000000000000e+02;1.134270000000000073e+04;2.494171800070086806e-02;3.490732700098090474e-02;-1.381463590038819467e-01;9.894821740278046951e-01
-5.913999999999999773e+02;-1.375000000000000000e+02;1.132339999999999964e+04;2.676516100520253197e-02;4.551512700884709911e-02;-1.371116120266513416e-01;9.891473121922674805e-01
-5.912000000000000455e+02;-1.399000000000000057e+02;1.130639999999999964e+04;2.894457998719808522e-02;5.574306897534535982e-02;-1.388359549385941583e-01;9.883215565628745702e-01
-5.927999999999999545e+02;-1.455000000000000000e+02;1.128829999999999927e+04;3.061726999958480633e-02;6.535123099911380185e-02;-1.437879119980501330e-01;9.869735739866158930e-01
-5.962999999999999545e+02;-1.540000000000000000e+02;1.127279999999999927e+04;3.224331799292079470e-02;7.357318898384658523e-02;-1.518886389666519732e-01;9.851280097837096239e-01
-6.012000000000000455e+02;-1.650999999999999943e+02;1.126060000000000036e+04;3.338402301126007499e-02;7.916045202669999559e-02;-1.629284180549540051e-01;9.828903603315184423e-01
-6.068999999999999773e+02;-1.779000000000000057e+02;1.125320000000000073e+04;3.289227000441128507e-02;8.027014601076527811e-02;-1.754031200235238730e-01;9.806673991315203454e-01
-6.122999999999999545e+02;-1.908000000000000114e+02;1.125229999999999927e+04;3.218412500960651790e-02;7.821027302334468412e-02;-1.885790700562881839e-01;9.784095612920415963e-01
-6.161000000000000227e+02;-2.014000000000000057e+02;1.125570000000000073e+04;3.083617300806396760e-02;7.151341501870145390e-02;-1.994325170521536184e-01;9.768119742554459695e-01
-6.178999999999999773e+02;-2.084000000000000057e+02;1.126500000000000000e+04;2.752080801209409039e-02;6.198496702723946261e-02;-2.054866570903016443e-01;9.763071764290408572e-01
-6.175000000000000000e+02;-2.110000000000000000e+02;1.127589999999999964e+04;2.325128898911948960e-02;5.128138197600272397e-02;-2.084779319024421262e-01;9.764049105430884223e-01
-6.160000000000000000e+02;-2.108000000000000114e+02;1.128729999999999927e+04;2.029996699761479548e-02;3.818088899551383419e-02;-2.083035079755247709e-01;9.771078648851918569e-01
-6.140000000000000000e+02;-2.074000000000000057e+02;1.130050000000000000e+04;1.670169000442459778e-02;2.758487900730775821e-02;-2.055264250544478755e-01;9.781201442591226369e-01
-6.116000000000000227e+02;-2.008000000000000114e+02;1.130870000000000073e+04;1.529237900114578143e-02;1.740398500130399539e-02;-1.987871650148941294e-01;9.797688030734093001e-01
-6.100000000000000000e+02;-1.919000000000000057e+02;1.131550000000000000e+04;1.409338999319630602e-02;1.310989899367109336e-02;-1.898581979083444615e-01;9.816228255261139068e-01
-6.093999999999999773e+02;-1.826999999999999886e+02;1.131700000000000000e+04;1.402982100501480936e-02;9.302833003325199426e-03;-1.808817810646542734e-01;9.833607693514918591e-01
-6.095000000000000000e+02;-1.731999999999999886e+02;1.131760000000000036e+04;1.378595099937339301e-02;6.610471999699537270e-03;-1.714066579922091105e-01;9.850817259552254734e-01
-6.106000000000000227e+02;-1.631999999999999886e+02;1.131700000000000000e+04;1.462788399685356275e-02;9.315744997996196902e-03;-1.612360659653183648e-01;9.867634837877485854e-01
-6.123999999999999773e+02;-1.540999999999999943e+02;1.130910000000000036e+04;1.668763400820917966e-02;8.902641004379492629e-03;-1.513347690744464014e-01;9.883016004861771009e-01
-6.158999999999999773e+02;-1.468000000000000114e+02;1.129810000000000036e+04;1.943524400151331807e-02;1.473737300114751937e-02;-1.438320090111994409e-01;9.893014880770315544e-01
-6.207000000000000455e+02;-1.423000000000000114e+02;1.128520000000000073e+04;2.198924599498110893e-02;2.176645399503195771e-02;-1.383131039684309671e-01;9.899051367740610008e-01
-6.267000000000000455e+02;-1.404000000000000057e+02;1.126879999999999927e+04;2.445646699689785555e-02;3.150177299600420006e-02;-1.352204189828482006e-01;9.900126048744232188e-01
-6.342000000000000455e+02;-1.411999999999999886e+02;1.125320000000000073e+04;2.650733600931178685e-02;4.119316101447078465e-02;-1.346597680473047842e-01;9.896803683476658176e-01
-6.432999999999999545e+02;-1.450000000000000000e+02;1.123500000000000000e+04;2.857789900599989538e-02;5.074504701065386120e-02;-1.371888660288026196e-01;9.888313602076040931e-01
-6.536000000000000227e+02;-1.530999999999999943e+02;1.122250000000000000e+04;3.001756098677565640e-02;5.943779897381445271e-02;-1.432062829369099566e-01;9.874502795649751086e-01
-6.652999999999999545e+02;-1.641999999999999886e+02;1.121000000000000000e+04;3.196737301048035995e-02;6.631540102174121598e-02;-1.520975030498644964e-01;9.856199593231311784e-01
-6.772999999999999545e+02;-1.775000000000000000e+02;1.120050000000000000e+04;3.311070500522877297e-02;7.073425801117021183e-02;-1.637112660258529528e-01;9.834119011552983070e-01
-6.887000000000000455e+02;-1.919000000000000057e+02;1.119570000000000073e+04;3.378560401836378652e-02;7.032532303822454367e-02;-1.771518790962889334e-01;9.810861805332584673e-01
-6.977999999999999545e+02;-2.058000000000000114e+02;1.119750000000000000e+04;3.273756201105483543e-02;6.754915302281003231e-02;-1.902900830642572649e-01;9.788539463305399035e-01
-7.030000000000000000e+02;-2.160000000000000000e+02;1.120339999999999964e+04;3.038061699134634447e-02;6.074952698269602686e-02;-1.999333459430507332e-01;9.774523877215811618e-01
-7.050000000000000000e+02;-2.220000000000000000e+02;1.121339999999999964e+04;2.667150499596695687e-02;5.043107099237423285e-02;-2.047997089690318795e-01;9.771399168522449941e-01
-7.032000000000000455e+02;-2.250999999999999943e+02;1.122279999999999927e+04;2.332273000345337979e-02;3.702701100548255048e-02;-2.074349100307147087e-01;9.772695681447034488e-01
-6.982000000000000455e+02;-2.253000000000000114e+02;1.123500000000000000e+04;2.013591499462103959e-02;2.846680599239558365e-02;-2.078404499444790055e-01;9.775410647388667051e-01
-6.893999999999999773e+02;-2.215999999999999943e+02;1.124360000000000036e+04;1.724326400074144977e-02;1.918195600082481245e-02;-2.037274630087601568e-01;9.786878170420828527e-01
-6.778999999999999773e+02;-2.140000000000000000e+02;1.124779999999999927e+04;1.595062400003350450e-02;9.763708000020509051e-03;-1.955741550004108098e-01;9.805105800020595952e-01
-6.650000000000000000e+02;-2.045999999999999943e+02;1.125420000000000073e+04;1.420248700146477423e-02;7.441309000767459998e-03;-1.861527840191988525e-01;9.823899721013188424e-01
-6.523999999999999773e+02;-1.951999999999999886e+02;1.125200000000000000e+04;1.369905899311142476e-02;3.904212998036766299e-03;-1.766639419111644960e-01;9.841681485051109179e-01
-6.403999999999999773e+02;-1.856999999999999886e+02;1.124670000000000073e+04;1.404207499912323714e-02;1.868172999883354907e-03;-1.669554849895755755e-01;9.858626659384445157e-01
-6.295000000000000000e+02;-1.753000000000000114e+02;1.123820000000000073e+04;2.667689500549691797e-02;5.320407001096298487e-03;-1.573395100324206375e-01;9.871698512034117190e-01
-6.203999999999999773e+02;-1.675000000000000000e+02;1.122920000000000073e+04;1.747163600205894549e-02;1.109896800130795967e-02;-1.485287950175033789e-01;9.886914341165123910e-01
-6.128999999999999773e+02;-1.606999999999999886e+02;1.121489999999999964e+04;1.939108099341680519e-02;1.824890299380457076e-02;-1.415459719519457094e-01;9.895734946640438734e-01
-6.076000000000000227e+02;-1.560999999999999943e+02;1.119750000000000000e+04;2.179202700371908955e-02;2.697846200460422492e-02;-1.368376850233531117e-01;9.899862211689539615e-01
-6.048999999999999773e+02;-1.541999999999999886e+02;1.118129999999999927e+04;2.429814599674145342e-02;3.697610699504125242e-02;-1.345672259819536420e-01;9.899161728672455363e-01
-6.052000000000000455e+02;-1.554000000000000057e+02;1.116210000000000036e+04;2.581995101210570603e-02;4.778484602240396645e-02;-1.348425590632210680e-01;9.893772904638702403e-01
