Point_Encoder,x_Encoder,y_Encoder,z_Encoder,encoder_0,encoder_1,encoder_2,encoder_3,encoder_4,encoder_5,encoder_6,encoder_7,x_TS,y_TS,z_TS,delta_x,delta_y,delta_z,Norm
01_02_P663,1667.722183,8112.469627,1338.952773,-0.2689716806265336,-0.0280430862785343,0.0925,-0.0225782797216917,-0.1231019582278227,1.8818197057756976,0.0360485485153125,0.8498253564886452,1661.761170875934,8117.517616452687,1336.5145078439866,-5.961012124065974,5.047989452687034,-2.438265156013358,8.182970122683447
01_02_P664,1750.83047,8752.264369,1322.931542,-0.2689716806265336,-0.0280430862785343,0.0926,-0.0208285828855097,-0.1224548100829334,2.5267893720873613,0.0360485485153125,0.8521263276704737,1740.657875982265,8757.114187878642,1309.3017214364409,-10.172594017735037,4.849818878641599,-13.629820563559178,17.685429618759837
01_02_P665,1811.176599,9208.659326,1310.775605,-0.2689716806265336,-0.0280430862785343,0.0925,-0.0196780972945954,-0.1219514726369084,2.9882472773102413,0.0352815581213697,0.8574952604280734,1797.8142482641033,9213.200864374585,1286.1480472078028,-13.362350735896598,4.541538374583979,-24.627557792197194,28.38475983349072
01_02_P666,1937.595428,9721.123132,1283.43748,-0.2689716806265336,-0.0280430862785343,0.6242,-0.0196780972945954,-0.1219754410867191,2.98810991820763,0.0352815581213697,0.8690001163372157,1932.0550446350353,9731.58740642657,1236.260156801734,-5.540383364964782,10.464274426569318,-47.177323198266095,48.64048428273497
01_02_P667,1857.300427,9094.76621,1296.909916,-0.2689716806265336,-0.0280430862785343,0.6242,-0.0205169930379704,-0.1222151255848263,2.352618029976151,0.0352815581213697,0.8528933180644165,1854.9947848439388,9104.149941266087,1269.198639974178,-2.3056421560611398,9.383731266087125,-27.711276025822144,29.34766118799337
01_02_P668,1739.815221,8191.168512,1318.376541,-0.2689716806265336,-0.0280430862785343,0.6242,-0.0228659011194203,-0.1231019582278227,1.4391113180592692,0.0360485485153125,0.8406214717613314,1743.3829681530142,8198.903118655835,1308.3137589100033,3.5677471530141247,7.734606655834796,-10.062782089996745,13.183798514050629
01_02_P669,1661.970774,7584.945852,1330.939033,-0.2689716806265336,-0.0280430862785343,0.6241,-0.0246155979556024,-0.1237491063727119,0.8271421761499861,0.0360485485153125,0.8344855486097889,1667.5910110074028,7590.205290315225,1325.8503779015598,5.62023700740292,5.259438315225452,-5.088655098440313,9.22730546378115
01_02_P670,1560.418767,6784.000047,1344.769343,-0.2689716806265336,-0.0280430862785343,0.6241,-0.0271322851857272,-0.1249235604134369,0.0201231085325649,0.0345145677274269,0.8314175870340175,1570.1324102942635,6788.862924908926,1340.6231417606307,9.713643294263647,4.862877908925839,-4.146201239369248,11.627271060857709
01_02_P671,1706.410094,7378.150056,1313.61642,-0.2689716806265336,-0.0280430862785343,1.2367,-0.0271802220853487,-0.124995465762869,0.0201917880838706,0.0345145677274269,0.8314175870340175,1722.7080799417536,7385.828967486077,1296.8257783540764,16.297985941753495,7.678911486076686,-16.790641645923642,24.627538940186867
01_02_P672,1803.790147,8158.284525,1302.321032,-0.2689716806265336,-0.0280430862785343,1.2366,-0.025478462148788,-0.1245160967666547,0.8091824734835501,0.0352815581213697,0.8444564237310455,1817.5085979599999,8169.031785258994,1278.4625537949807,13.718450959999927,10.747260258994174,-23.85847820501931,29.545329276822418
01_02_P673,1898.255217,8903.564413,1287.896242,-0.2689716806265336,-0.0280430862785343,1.2367,-0.0235130492643095,-0.1239408539711976,1.5629405490634145,0.0352815581213697,0.8574952604280734,1909.910419114226,8916.964070446738,1249.8408798154514,11.655202114226086,13.399657446738274,-38.055362184548585,41.995299106097086
01_02_P674,1987.466983,9594.912942,1272.034661,-0.2689716806265336,-0.0280430862785343,1.2367,-0.0216435101790739,-0.1232697373764977,2.25759987074474,0.0345145677274269,0.8513593372765309,1995.5308646864296,9605.582116847927,1214.5233845703274,8.063881686429568,10.669174847926115,-57.511276429672535,59.0457822063402
01_02_P675,2079.958263,10268.17715,1254.337677,-0.2694189733253003,-0.0280430862785343,1.2366,-0.0198698448930811,-0.1225506838821763,2.938145544632746,0.0345145677274269,0.8559612796401878,2079.326549991947,10278.982961370502,1170.5394588635443,-0.6317130080528841,10.805811370502852,-83.79821813645572,84.49441391917247
01_02_P676,2180.22733,10675.38872,1232.065836,-0.2694189733253003,-0.028067054728345,1.6565,-0.0197500026440276,-0.122574652331987,2.938111204857093,0.0345145677274269,0.8559612796401878,2179.4930461946933,10684.893190032199,1139.546567642725,-0.734283805306859,9.504470032197787,-92.519268357275,93.00908095807176
01_02_P677,2093.330094,9994.429104,1245.860618,-0.2694189733253003,-0.028067054728345,1.6565,-0.0205888983874025,-0.1227903683802834,2.250663236062865,0.0345145677274269,0.8513593372765309,2096.7279069147935,10008.476901211225,1181.56960819951,3.397812914793576,14.047797211223951,-64.29100980048997,65.89552094230918
01_02_P678,1970.596958,9046.959413,1268.571137,-0.2694189733253003,-0.028067054728345,1.6566,-0.0232014594167703,-0.1237730748225226,1.2925834953485955,0.0345145677274269,0.8375535101855601,1979.3298894711597,9060.307979110803,1232.65190124485,8.732931471159645,13.348566110802494,-35.919235755149884,39.30190588926284
01_02_P679,1890.098812,8418.94744,1281.010106,-0.2694189733253003,-0.0280910231781558,1.6566,-0.0250709985020059,-0.124492128316844,0.6590146345536755,0.0345145677274269,0.8329515678219032,1901.1658684736403,8429.670655256587,1256.671717726448,11.067056473640378,10.723215256586627,-24.338388273552027,28.806669855851307
01_02_P680,1810.192608,7789.115847,1291.114575,-0.2694189733253003,-0.0280910231781558,1.6566,-0.0268686322378094,-0.1252591187107868,0.0245529395917814,0.0345145677274269,0.8314175870340175,1824.8657159299455,7798.940232858968,1273.6546792964134,14.673107929945445,9.824385858967617,-17.459895703586653,24.832772938394022
01_02_P681,443.8740705,10580.68712,1242.558124,-0.0979372268299969,-0.028067054728345,1.6565,-0.0205888983874025,-0.1000443095099166,2.622700365485747,0.0345145677274269,0.850592346882588,447.19336811112953,10595.072935470853,1161.7984705357003,3.319297611129514,14.385815470852322,-80.75965346429962,82.09805753528171
01_02_P682,460.2694487,9848.556546,1255.846798,-0.0979372268299969,-0.0280910231781558,1.6565,-0.0213798572311561,-0.100260025558213,1.88982087350281,0.0345145677274269,0.8475243853068167,465.7289211486386,9862.96605751295,1202.9682716057835,5.459472448638621,14.409511512949393,-52.87852639421658,55.07793038126183
01_02_P683,477.7694463,9017.217529,1274.30596,-0.0979372268299969,-0.0280910231781558,1.6565,-0.0236568599631738,-0.100931142152913,1.0557764024466028,0.0345145677274269,0.8344855486097889,487.51185207947856,9029.829068711706,1241.0768245968313,9.742405779478531,12.611539711706428,-33.229135403168584,36.852962484908545
01_02_P684,490.2460168,8438.163327,1285.391527,-0.0979372268299969,-0.0280910231781558,1.6565,-0.0254065567993559,-0.1015543218479915,0.4765674065101302,0.0345145677274269,0.8314175870340175,503.1710071270936,8449.318730856021,1261.2891600855392,12.92499032709361,11.155403856020712,-24.102366914460845,29.53679909918612
01_02_P685,500.4903807,7988.043947,1292.516892,-0.0979372268299969,-0.0280910231781558,1.6565,-0.0267248215389451,-0.1020097223943951,0.0263386079257292,0.0345145677274269,0.8291166158521891,515.6541613825993,7999.609750130276,1271.9664029209525,15.163780682599338,11.565803130275526,-20.550489079047566,28.036238121872152
01_02_P686,456.5822274,7363.414161,1324.681764,-0.0979372268299969,-0.0280910231781558,1.0294,-0.0268446637879987,-0.1019857539445844,0.0263042681500763,0.0345145677274269,0.8283496254582462,458.76252853872757,7371.787900194477,1312.5258266786943,2.1803011387275433,8.373739194476912,-12.1559373213056,14.921127079150752
01_02_P687,440.7765124,8025.394562,1315.849238,-0.0979372268299969,-0.0280910231781558,1.0295,-0.0255983043978416,-0.1016501956472344,0.6886155211664247,0.0345145677274269,0.8314175870340175,439.41727838966926,8033.413774656765,1300.7800385364874,-1.3592340103307379,8.019212656764466,-15.069199463512632,17.124136801613698
01_02_P688,420.4432684,8945.712981,1297.918722,-0.0979372268299969,-0.0280910231781558,1.0295,-0.0231535225171488,-0.100931142152913,1.6148279500748577,0.0345145677274269,0.8567282700341305,414.669251417763,8959.683643249946,1270.8857966627534,-5.774016982237015,13.970662249945235,-27.032925337246525,30.972531832292166
01_02_P689,403.7129973,9785.464015,1277.938389,-0.0979372268299969,-0.0280910231781558,1.0295,-0.0208765197851311,-0.1001162148593488,2.4517569622859035,0.0345145677274269,0.8490583660947024,392.73941604926677,9795.739971195644,1228.7206591422546,-10.973581250733218,10.27595619564454,-49.217729857745326,51.46260480728939
01_02_P690,394.1621646,10324.57183,1263.155686,-0.0979372268299969,-0.0280910231781558,1.0295,-0.0194384127964883,-0.0995649405137023,2.99161257532422,0.0337475773334841,0.8536603084583593,378.8074852313912,10333.01528244374,1195.326928784823,-15.3546793686088,8.443452443738352,-67.82875721517712,70.05568051941181
01_02_P691,365.7753868,9914.70937,1283.526589,-0.0979372268299969,-0.0280910231781558,0.6189,-0.0193425389972455,-0.0994930351642702,2.99137219689465,0.0337475773334841,0.8559612796401878,351.9865624311933,9920.97344877402,1235.027878473261,-13.788824368806672,6.264078774020163,-48.49871052673916,50.80841744354341
01_02_P692,384.523032,9032.895842,1302.409294,-0.0979372268299969,-0.0280910231781558,0.6188,-0.0205888983874025,-0.0998285934616202,2.1082561864305327,0.0337475773334841,0.8498253564886452,376.8903926575149,9042.98197897333,1277.9671169109008,-7.632639342485106,10.086136973330213,-24.442177089099232,27.52103492298423
01_02_P693,403.4315619,8068.791413,1324.959644,-0.0979372268299969,-0.0280910231781558,0.6188,-0.0232733647662024,-0.1007873314540487,1.1410077256169546,0.0345145677274269,0.8344855486097889,402.74854603330823,8074.870067069469,1315.6723146134084,-0.6830158666917896,6.078654069468939,-9.287329386591637,11.12074786628456
01_02_P694,418.2204033,7391.194984,1337.921175,-0.0979372268299969,-0.0280910231781558,0.6188,-0.0252387776506809,-0.1015543218479915,0.4632092337811749,0.0337475773334841,0.8314175870340175,420.5433697101171,7397.285138462621,1331.7660641808402,2.3229664101170897,6.090154462621285,-6.155110819159745,8.965017764469605
01_02_P695,427.4338194,6983.56514,1344.517263,-0.0979372268299969,-0.0280910231781558,0.6188,-0.0264611685910273,-0.1019857539445844,0.0553213785767271,0.0337475773334841,0.8283496254582462,432.9932097055007,6989.520319421445,1338.6110504025908,5.559390305500699,5.955179421444882,-5.906212597409194,10.062521043768843
01_02_P696,386.2922213,6400.218422,1374.708099,-0.0979372268299969,-0.0279951493789129,0.0337,-0.0263892632415951,-0.1020576592940165,0.0549436410445459,0.0337475773334841,0.8283496254582462,389.05080655842994,6401.880854923547,1372.1211230707695,2.758585258429946,1.6624329235473851,-2.586975929230448,4.131091903085558
01_02_P697,375.3217261,6849.408365,1369.077006,-0.0979372268299969,-0.0279951493789129,0.0337,-0.025646241297463,-0.1018898801453415,0.5037301690515276,0.0337475773334841,0.8275826350643034,376.7686128913965,6849.74932876753,1369.47955999878,1.4468867913965369,0.34096376752950164,0.40255399877992204,1.5400608428953002
01_02_P698,355.8756257,7710.643884,1353.14396,-0.0979372268299969,-0.0280191178287236,0.0337,-0.0234171754650667,-0.1012427320004523,1.367547225598748,0.0337475773334841,0.8406214717613314,353.75728023609554,7712.306145424691,1353.8201664157725,-2.118345463904461,1.6622614246907688,0.6762064157724126,2.7762845072490974
01_02_P699,340.8073091,8435.970321,1336.637763,-0.0979372268299969,-0.0280191178287236,0.0337,-0.0214517625805882,-0.1005716154057523,2.093936499983298,0.0337475773334841,0.8467573949128739,335.66617750273053,8439.752289120179,1329.7407140858866,-5.141131597269464,3.781968120178135,-6.897048914113384,9.397010199321846
01_02_P700,324.3164889,9304.123509,1313.797496,-0.0979372268299969,-0.0280191178287236,0.0337,-0.0192226967481919,-0.0997087512125666,2.963007542205403,0.0337475773334841,0.8528933180644165,314.1167921247643,9305.897020997008,1290.9731060643708,-10.199696775235736,1.7735119970093365,-22.824389935629142,25.062560424743904
01_02_P701,-645.8238113,9302.577105,1311.088173,0.0413206891780537,-0.0280191178287236,0.0337,-0.0185755486033026,-0.0330764607387841,2.9629388626540973,0.0329805869395412,0.8528933180644165,-660.3088870577949,9303.236198924651,1288.8480707096903,-14.485075757794903,0.6590939246507332,-22.24010229030978,26.54946278917921
01_02_P702,-586.4371142,8673.485837,1322.798319,0.0413206891780537,-0.0280191178287236,0.0337,-0.0189350753504633,-0.0333401136867019,2.330297175801804,0.0329805869395412,0.8498253564886452,-597.4445248565416,8676.936235784524,1316.0588798818083,-11.007410656541651,3.4503987845237134,-6.73943911819174,13.359954369750014
01_02_P703,-496.0415655,7661.225835,1348.842305,0.0417326607827839,-0.0280191178287236,0.0337,-0.0217633524281275,-0.0345145677274269,1.3109896150985183,0.0329805869395412,0.8344855486097889,-496.5484709687189,7663.515330730661,1352.2121025561376,-0.5069054687189123,2.2894957306607466,3.369797556137655,4.105396378461188
01_02_P704,-432.3097381,6988.224368,1363.67141,0.0417326607827839,-0.0279951493789129,0.0337,-0.0239205129110917,-0.0353294950209911,0.6344960347375469,0.0329805869395412,0.8291166158521891,-428.8615094696979,6989.031291258925,1365.279456561268,3.448228630302083,0.8069232589250532,1.608046561268111,3.889372645534933
01_02_P705,-376.8543849,6410.995305,1374.179421,0.0417326607827839,-0.0279951493789129,0.0337,-0.0257900519963273,-0.0360725169651232,0.0552870388010743,0.0329805869395412,0.8283496254582462,-370.5427237338199,6412.243536770575,1371.5886167788085,6.311661166180102,1.2482317705744208,-2.590804221191547,6.935950961640462
01_02_P706,-417.0484139,7023.451094,1343.720387,0.0413206891780537,-0.0280191178287236,0.6481,-0.0261256102936773,-0.0363122014632304,0.0550123205958516,0.0329805869395412,0.8260486542764177,-405.28432069220344,7029.088170584373,1339.0199328021595,11.764093207796577,5.637076584373062,-4.7004541978406,13.865957993799416
01_02_P707,-462.0773771,7482.070753,1338.012521,0.0413206891780537,-0.0280191178287236,0.6481,-0.025478462148788,-0.0361204538647447,0.5161611678378561,0.0329805869395412,0.8283496254582462,-452.88315262519063,7487.073312692246,1332.8586986046673,9.194224474809346,5.002559692245995,-5.1538223953327815,11.667101287393596
01_02_P708,-557.3224057,8468.374659,1319.395583,0.0413206891780537,-0.0280191178287236,0.6481,-0.0229378064688524,-0.035425368820234,1.5093018194936765,0.0329805869395412,0.8406214717613314,-552.0061902409452,8475.726698938843,1307.1661845790175,5.316215459054774,7.352039938843518,-12.229398420982534,15.227370876437378
01_02_P709,-628.6661289,9220.485556,1301.340373,0.0413206891780537,-0.0280191178287236,0.648,-0.0209244566847525,-0.0348021891251554,2.2655666986961984,0.0329805869395412,0.8467573949128739,-627.8486638685763,9227.681304733323,1274.7132953578841,0.8174650314236942,7.195748733323853,-26.627077642115864,27.594352912688475
01_02_P710,-691.8806247,9899.550758,1283.213235,0.0413206891780537,-0.0280191178287236,0.648,-0.0191747598485705,-0.0341550409802662,2.947932380693806,0.0329805869395412,0.850592346882588,-695.092539067673,9905.710608109075,1237.5578783674825,-3.211914367672989,6.159850109075705,-45.655356632517396,46.180858984149424
01_02_P711,-626.7037523,10361.20311,1258.431727,0.0322515549337369,-0.0280430862785343,1.1059,-0.0189350753504633,-0.0336037666346198,2.947451623834666,0.0329805869395412,0.8528933180644165,-632.6500553477672,10370.41476287709,1188.1212040417495,-5.946303047767174,9.211652877089364,-70.31052295825043,71.16026073115903
01_02_P712,-556.4152041,9540.086519,1275.107172,0.0322515549337369,-0.0280430862785343,1.1059,-0.0197739710938383,-0.0339632933817805,2.1219577569160166,0.0329805869395412,0.8467573949128739,-557.9998829525721,9551.679989702961,1234.9263635533418,-1.5846788525720967,11.593470702960985,-40.18080844665815,41.849935931052975
01_02_P713,-485.9017539,8701.376897,1295.918072,0.0322515549337369,-0.028067054728345,1.1059,-0.0221708160749096,-0.034922031374209,1.2806675931970597,0.0329805869395412,0.8444564237310455,-482.0868857885898,8714.817695335114,1274.0635214362044,3.814868111410192,13.440798335113868,-21.854550563795556,25.938960251678377
01_02_P714,-432.3157151,8035.376054,1310.346892,0.0326640323272675,-0.0280430862785343,1.1059,-0.0242560712084417,-0.0357369586677732,0.6090502609787916,0.0329805869395412,0.8283496254582462,-421.3350435826442,8044.330603353956,1295.1886996605708,10.980671517355802,8.954549353955372,-15.158192339429206,20.749214349069263
01_02_P715,-382.219328,7463.857012,1320.255971,0.0326640323272675,-0.0280430862785343,1.1059,-0.0260297364944344,-0.0363841068126625,0.0355416678006906,0.0329805869395412,0.8260486542764177,-368.03734755176265,7473.544895279929,1307.4781689851704,14.181980448237368,9.687883279928428,-12.777802014829604,21.406911879341386
01_02_P716,-414.4218556,7993.825986,1293.440602,0.0326640323272675,-0.0280430862785343,1.637,-0.0260537049442451,-0.0364560121620946,0.035679026903302,0.0329805869395412,0.8245146734885321,-397.8498157714512,8006.476594069227,1275.4778382960978,16.57203982854884,12.650608069227019,-17.962763703902056,27.51965240482557
01_02_P717,-465.3997232,8601.877787,1285.466506,0.0322515549337369,-0.0280430862785343,1.637,-0.0251189354016273,-0.0362402961137982,0.646583635767347,0.0329805869395412,0.8283496254582462,-455.02430727856336,8614.15707842275,1261.5312811269348,10.375415921436627,12.279291422750248,-23.93522487306518,28.83271133819757
01_02_P718,-541.1216608,9462.750413,1268.841894,0.0322515549337369,-0.0280430862785343,1.637,-0.022889869569231,-0.0357369586677732,1.5124610788537378,0.0329805869395412,0.8383205005795029,-534.4042306843448,9477.077756521112,1228.9470660777795,6.717430115655134,14.327343521112198,-39.89482792222043,42.91845680676607
01_02_P719,-602.8227063,10181.27273,1251.365123,0.0322515549337369,-0.0280430862785343,1.637,-0.0208765197851311,-0.0351137789726947,2.2350386381408227,0.0329805869395412,0.8467573949128739,-599.6398031728631,10196.1171590076,1188.9388450015872,3.1829031271369104,14.844429007598592,-62.42627799841284,64.24584134100428
01_02_P720,-660.6655647,10864.60509,1232.893306,0.0322515549337369,-0.0280430862785343,1.637,-0.0191507913987598,-0.034586473076859,2.9213533943385066,0.0322135965455984,0.8513593372765309,-662.1101314239013,10877.100656931134,1143.629534210305,-1.4445667239012892,12.495566931134817,-89.26377178969483,90.14569828934152
01_02_P721,-1632.688427,10760.76903,1225.999264,0.1760405101027249,-0.0280910231781558,1.637,-0.0180003058078455,0.0860707032702709,2.921284714787201,0.0322135965455984,0.8513593372765309,-1631.2585007913185,10775.533757055655,1142.3634370012508,1.429926208681536,14.764727055655385,-83.63582699874928,84.94111732108894
01_02_P722,-1557.968386,10085.45459,1240.335083,0.1760405101027249,-0.0280910231781558,1.637,-0.0186474539527348,0.0858789556717851,2.240773380674847,0.0322135965455984,0.8467573949128739,-1553.0159054646901,10101.852855441166,1184.221997373669,4.95248053530986,16.398265441166586,-56.113085626330985,58.669485692645495
01_02_P723,-1460.283841,9183.573458,1264.359924,0.1760405101027249,-0.0280910231781558,1.637,-0.0212360465322918,0.0848243438801138,1.334237643215492,0.0322135965455984,0.8329515678219032,-1451.473745145222,9201.72629247918,1232.1214788748591,8.810095854777956,18.152834479178637,-32.23844512514097,38.03236165012052
01_02_P724,-1380.483925,8458.648973,1281.179946,0.1760405101027249,-0.0280910231781558,1.6369,-0.0235370177141203,0.0839614796869281,0.6015298501108194,0.0322135965455984,0.8283496254582462,-1367.2233100251105,8471.887800680406,1259.9717943285782,13.26061497488945,13.238827680406757,-21.208151671421774,28.300108925263817
01_02_P725,-1316.040291,7880.869038,1292.196308,0.1760405101027249,-0.0280910231781558,1.6369,-0.0255024305985987,0.083218457742796,0.0206382051673575,0.0322135965455984,0.8268156446703606,-1299.734775494926,7895.483908031338,1275.0995914668124,16.305515505074027,14.614870031337887,-17.096716533187646,27.78060435151258
01_02_P726,-1194.506326,7292.966165,1322.758211,0.1760405101027249,-0.0280910231781558,1.0356,-0.0255503674982202,0.0832424261926067,0.0204665062890933,0.0322135965455984,0.8252816638824749,-1189.3607575622127,7301.523254097219,1313.755997711752,5.145568437787233,8.557089097219432,-9.002213288248186,13.44397606561452
01_02_P727,-1284.649713,8060.744503,1137.278252,0.1760405101027249,-0.0280910231781558,1.0357,0.035425368820234,0.0836019529397674,0.7712713611628134,0.0322135965455984,0.8268156446703606,-1282.6860752227276,8067.99827165878,1122.292078034718,1.9636377772724245,7.2537686587802455,-14.986173965281978,16.764797737912893
01_02_P728,-1374.20293,8858.460837,1075.063545,0.1760405101027249,-0.0280910231781558,1.0357,0.0368874442586875,0.0841052903857924,1.577706652594136,0.0322135965455984,0.8344855486097889,-1377.4462912970193,8866.71030316188,1047.2614697365827,-3.243361297019419,8.249466161880264,-27.802075263417237,29.180960803437017
01_02_P729,-1454.099002,9616.732695,1011.200459,0.1756323504450774,-0.0280910231781558,1.0357,0.0388049202435445,0.0846805331812495,2.347810461384753,0.0322135965455984,0.8574952604280734,-1466.481265480752,9627.395272284502,964.8712329162663,-12.382263480752044,10.662577284501822,-46.329226083733715,49.12645105004485
01_02_P730,-1521.752063,10236.63747,957.3841044,0.1756323504450774,-0.0280910231781558,1.0357,0.0403389010314302,0.0851838706272745,2.970768331502945,0.0322135965455984,0.8498253564886452,-1537.9906528612537,10240.566616567094,890.0694276782133,-16.238589861253786,3.9291465670939942,-67.31467672178667,69.35701619581373
01_02_P731,-1434.876803,9816.819023,978.3230132,0.1756323504450774,-0.0280910231781558,0.6071000000000001,0.0404827117302944,0.0852557759767066,2.970630972400334,0.0322135965455984,0.8513593372765309,-1449.585479823213,9819.155599388978,927.729485841212,-14.708676823212954,2.3365763889778464,-50.59352735878804,52.74002060784281
01_02_P732,-1341.587465,8980.658285,1044.113026,0.1756323504450774,-0.0280910231781558,0.6071000000000001,0.0399793742842695,0.0850879968280316,2.12635324819958,0.0322135965455984,0.8490583660947024,-1350.7322436704499,8987.86412065806,1020.3335629198023,-9.144778670449796,7.205835658060096,-23.77946308019773,26.476667253356695
01_02_P733,-1247.092942,8124.282036,1114.328883,0.1756323504450774,-0.0280910231781558,0.607,0.0384693619461945,0.0844887855827638,1.2572822059774749,0.0322135965455984,0.8283496254582462,-1249.4116251974674,8130.491429233643,1106.4044655073815,-2.318683197467408,6.209393233643823,-7.924417492618431,10.330984885167355
01_02_P734,-1169.999345,7403.531606,1173.57739,0.1760405101027249,-0.0280910231781558,0.6071000000000001,0.0362642645636089,0.0839375112371174,0.5301374565285625,0.0322135965455984,0.8245146734885321,-1163.6480337125477,7408.366348707659,1169.085997482398,6.35131128745229,4.834742707659643,-4.49139251760198,9.158957302365703
01_02_P735,-1113.911655,6907.542205,1213.446242,0.1760405101027249,-0.028067054728345,0.6071000000000001,0.0344426623779947,0.0834581422409031,0.0305624003310286,0.0314466061516556,0.8252816638824749,-1104.5728751132629,6913.241360790153,1206.7738201331224,9.338779886737257,5.699155790152872,-6.672421866877585,12.814616656886288
01_02_P736,-1013.085012,6419.288322,1239.016346,0.1760405101027249,-0.0279951493789129,0.1074,0.0344905992776162,0.0834102053412817,0.03069975943364,0.0314466061516556,0.8237476830945893,-1004.6980592636601,6420.912689579382,1236.615077858687,8.386952736339936,1.6243675793812145,-2.4012681413130395,8.873873726903584
01_02_P737,-1083.882031,7061.478889,1191.687827,0.1756323504450774,-0.0280191178287236,0.1074,0.0352815581213697,0.083386236891471,0.678382268021878,0.0314466061516556,0.8252816638824749,-1082.2558194601015,7062.548752874363,1192.3775811817734,1.626211539898577,1.0698638743633637,0.6897541817734236,2.065171545765875
01_02_P738,-1194.535809,8047.122011,1113.936469,0.1756323504450774,-0.0280191178287236,0.1074,0.0372949079054696,0.0840333850363602,1.675506333653428,0.0322135965455984,0.8375535101855601,-1198.4919490448647,8049.687179257262,1109.0235810508204,-3.9561400448646964,2.5651682572615755,-4.912887949179549,6.809375907073868
01_02_P739,-1271.35413,8748.275119,1054.988153,0.1756323504450774,-0.0280191178287236,0.1074,0.039020636291841,0.0846086278318174,2.38548119527592,0.0314466061516556,0.8490583660947024,-1279.9283427971204,8751.77396212689,1039.6531039561694,-8.574212797120481,3.4988431268902787,-15.335049043830622,17.91431710932857
01_02_P740,-1339.102194,9371.412444,1000.528264,0.1756323504450774,-0.0280430862785343,0.1074,0.0405785855295373,0.0851599021774638,3.014036448825525,0.0314466061516556,0.8498253564886452,-1352.4181150690993,9370.058948175938,971.7715236676838,-13.315921069099204,-1.3534958240616106,-28.756740332316213,31.71901353138988
01_02_P741,-2300.302041,9113.378035,1003.368532,0.2860334854694675,-0.0280191178287236,0.0411,0.0409141438268873,0.0939802917078062,3.0137617306203026,0.0314466061516556,0.8490583660947024,-2310.8481134939893,9111.802912701705,977.4069704651822,-10.546072493989413,-1.5751222982944455,-25.961561534817747,28.066053029045477
01_02_P742,-2131.364602,8331.716605,1065.886134,0.2860334854694675,-0.0280191178287236,0.0411,0.0404827117302944,0.0938364810089419,2.21192796912646,0.0314466061516556,0.8490583660947024,-2138.4138594748947,8335.040798504679,1059.504753559537,-7.049257474894603,3.3241935046789877,-6.38138044046309,10.072949405702001
01_02_P743,-1966.781875,7561.286888,1129.847158,0.2860334854694675,-0.0280191178287236,0.0411,0.0393082576895695,0.0930934590648098,1.4166187650066582,0.0314466061516556,0.8283496254582462,-1967.2304291253795,7563.114813134916,1134.5281251510073,-0.4485541253795873,1.827925134916768,4.68096715100728,5.045192223400883
01_02_P744,-1804.62183,6806.351131,1193.564834,0.2860334854694675,-0.0280191178287236,0.0412,0.0370312549575518,0.0922066264218134,0.6421881444837834,0.0314466061516556,0.8252816638824749,-1800.652267293799,6807.87169451628,1198.3054548234975,3.9695627062010317,1.5205635162792532,4.740620823497466,6.367340675484497
01_02_P745,-1673.992386,6204.399835,1242.651329,0.2860334854694675,-0.0279951493789129,0.0412,0.034922031374209,0.091655352076167,0.0246559589187399,0.0314466061516556,0.8229806927006464,-1666.0069133918114,6206.56170463667,1241.6404838816106,7.985472608188502,2.1618696366695076,-1.0108451183893976,8.334462247527076
01_02_P746,-1864.659666,6792.730684,1211.950528,0.2860334854694675,-0.0280191178287236,0.66,0.0347063153259126,0.0915594782769242,0.0249650168996155,0.0306796157577128,0.8222137023067037,-1849.3167935181418,6800.934219405917,1208.3868895647356,15.342872481858194,8.203535405917137,-3.5636384352644654,17.75953963502409
01_02_P747,-2000.158115,7412.232999,1165.66567,0.2860334854694675,-0.0280191178287236,0.6599,0.035425368820234,0.0917272574255992,0.6612467199711102,0.0306796157577128,0.8252816638824749,-1988.45540862078,7420.065375357808,1160.7837644899348,11.70270637921999,7.8323763578082435,-4.88190551006528,14.904108742819728
01_02_P748,-2175.256486,8217.292722,1102.694711,0.2860334854694675,-0.0280191178287236,0.6599,0.0367436335598232,0.0922305948716241,1.4890070120828474,0.0314466061516556,0.8329515678219032,-2166.3905738449785,8226.897853825903,1088.1998222876348,8.86591215502176,9.6051318259033,-14.49488871236531,19.518318434675624
01_02_P749,-2318.043169,8879.667212,1046.676173,0.2860334854694675,-0.0280430862785343,0.66,0.0383974565967624,0.0927339323176491,2.16986174395173,0.0314466061516556,0.8398544813673885,-2311.911368753499,8888.498760541097,1019.8701912107424,6.131800246500916,8.831548541096709,-26.805981789257658,28.881756933793852
01_02_P750,-2488.695103,9680.483505,976.3290682,0.2860334854694675,-0.0280430862785343,0.66,0.040434774830673,0.0934769542617812,2.9931922050042505,0.0306796157577128,0.8498253564886452,-2487.04465173455,9685.987570822135,926.4093402164519,1.6504512654501013,5.5040658221350895,-49.919727983548114,50.24935792530545
01_02_P751,-2645.458329,10177.17077,949.0940717,0.2856229872703437,-0.0280430862785343,1.1818,0.0405785855295373,0.0934529858119705,2.993089185677292,0.0306796157577128,0.8498253564886452,-2642.6209573997994,10184.501966020434,869.5110898441953,2.8373716002006404,7.331196020433708,-79.58298185580463,79.97029519608502
